"jugador","edad","posicion","all_stars","partidos_jugados","partidos_titular","tiros_anotados_aj","tiros_intentados_aj","triples_anotados_aj","tripes_intentados_aj","tiros_2_anotados_aj","tiros_2_intentados_aj","tl_anotados_aj","tl_intentados_aj","ro_aj","rd_aj","rebotes_aj","asistencias_aj","robos_aj","tapones_aj","perdidas_aj","faltas_aj","puntos_aj"
"Devin Booker",26,"SG",0,53,53,1.0221451391559,2.07526437343773,0.216818665881554,0.619481902518726,0.805326473274343,1.46610716929432,0.598832505768102,0.702079489521222,0.0929222853778089,0.382013839886548,0.464611426889044,0.567858410642165,0.103246983753121,0.0309740951259363,0.278766856133427,0.309740951259363,2.87026614833676
"Devin Vassell",22,"SG",0,38,32,0.77140573320381,1.75522753786954,0.301854417340621,0.782585526438648,0.469551315863189,0.972642011430891,0.234775657931594,0.290674624105784,0.0223595864696757,0.413652349689,0.436011936158675,0.402472556454162,0.122977725583216,0.0447191729393513,0.167696898522567,0.167696898522567,2.068261748445
"Devonte' Graham",27,"PG",0,73,8,0.355859629016604,0.954350823271801,0.258807002921166,0.744070133398353,0.0970526260954374,0.210280689873448,0.210280689873448,0.291157878286312,0.0485263130477187,0.22645612755602,0.274982440603739,0.436736817429468,0.0970526260954374,0.0323508753651458,0.11322806377801,0.177929814508302,1.19698238851039
"Dewayne Dedmon",33,"C",0,38,1,0.446684991382002,0.893369982764004,0.0670027487073003,0.223342495691001,0.379682242674702,0.647693237503903,0.201008246121901,0.290345244398301,0.201008246121901,0.580690488796603,0.781698734918503,0.156339746983701,0.0446684991382002,0.1116712478455,0.156339746983701,0.446684991382002,1.16138097759321
"Dillon Brooks",27,"SF",0,73,73,0.613714116394356,1.54565036721541,0.227301524590502,0.681904573771506,0.386412591803854,0.863745793443908,0.181841219672402,0.238666600820027,0.0681904573771506,0.306857058197178,0.375047515574328,0.295491981967653,0.102285686065726,0.0227301524590502,0.159111067213351,0.375047515574328,1.62520590082209
"Domantas Sabonis",26,"C",1,79,79,0.753702981397783,1.22863910666214,0.0412987935012484,0.113571682128433,0.712404187896535,1.11506742453371,0.423312633387796,0.567858410642165,0.330390348009987,0.9395475521534,1.26993790016339,0.753702981397783,0.0825975870024968,0.0516234918765605,0.299416252884051,0.361364443135923,1.97201738968461
"Dominick Barlow",19,"PF",0,28,0,0.301070785123889,0.583324646177536,0,0.0188169240702431,0.301070785123889,0.54569079803705,0.112901544421459,0.169352316632188,0.301070785123889,0.376338481404862,0.677409266528751,0.169352316632188,0.0752676962809724,0.131718468491702,0.0940846203512155,0.376338481404862,0.733860038739481
"Donovan Mitchell",26,"SG",1,68,68,1.00712230312148,2.07467194443024,0.362564029123731,0.936623741902973,0.644558273997745,1.13804820252727,0.473347482467094,0.543846043685597,0.0906410072809329,0.332350360030087,0.433062590342235,0.44313381337345,0.151068345468221,0.0402848921248591,0.261851798811584,0.251780575780369,2.85015611783378
"Donte DiVincenzo",26,"SG",0,72,36,0.414932551985932,0.943028527240755,0.264047987627411,0.6664068259168,0.150884564358521,0.289195415020498,0.100589709572347,0.125737136965434,0.138310850661977,0.427506265682476,0.565817116344453,0.440079979379019,0.163458278055064,0.0125737136965434,0.201179419144694,0.226326846537781,1.18192908747508
"Dorian Finney-Smith",29,"PF",0,66,66,0.340145515748113,0.861701973228552,0.192749125590597,0.578247376771791,0.136058206299245,0.283454596456761,0.0793672870078929,0.102043654724434,0.192749125590597,0.351483699606383,0.54423282519698,0.170072757874056,0.0907054708661634,0.0566909192913521,0.102043654724434,0.249440044881949,0.941069260236445
"Doug McDermott",31,"SF",0,64,0,0.553746139511921,1.22722117405345,0.284356125695311,0.703407258298927,0.26939001381661,0.52381391575452,0.119728895029605,0.164627230665706,0.0598644475148023,0.26939001381661,0.329254461331413,0.209525566301808,0.0299322237574011,0.0149661118787006,0.134695006908305,0.26939001381661,1.52654341162746
"Draymond Green",32,"PF",0,73,73,0.375752898531471,0.71835112954546,0.0552577791958046,0.198928005104897,0.320495119335667,0.519423124440563,0.12156711423077,0.165773337587414,0.0994640025524483,0.696248017867138,0.795712020419587,0.751505797062943,0.110515558391609,0.0884124467132874,0.309443563496506,0.342598231013989,0.939382246328679
"Drew Eubanks",25,"C",0,78,28,0.406823108193671,0.647903468604736,0.0150675225256915,0.030135045051383,0.406823108193671,0.617768423553352,0.165742747782607,0.241080360411064,0.256147882936756,0.557498333450586,0.813646216387342,0.19587779283399,0.0753376126284576,0.19587779283399,0.135607702731224,0.331485495565214,0.994456486695641
"Dru Smith",25,"SG",0,15,1,0.279125375470766,0.697813438676915,0.0697813438676916,0.302385823426663,0.209344031603075,0.395427615250252,0.0465208959117944,0.0465208959117944,0.0232604479558972,0.348906719338458,0.372167167294355,0.348906719338458,0.16282313569128,0.0697813438676916,0.0465208959117944,0.348906719338458,0.674552990721018
"Duane Washington Jr.",22,"SG",0,31,3,0.618282480197027,1.71058152854511,0.267922408085378,0.741938976236432,0.350360072111648,0.968642552308675,0.103047080032838,0.16487532805254,0.0206094160065676,0.226703576072243,0.247312992078811,0.412188320131351,0.0412188320131351,0.0206094160065676,0.226703576072243,0.144265912045973,1.62814386451884
"Duncan Robinson",28,"SF",0,42,1,0.364280112118296,0.971413632315456,0.260200080084497,0.797946912259125,0.104080032033799,0.190813392061965,0.121426704039432,0.138773376045065,0.0346933440112663,0.260200080084497,0.27754675209013,0.190813392061965,0.0520400160168994,0,0.121426704039432,0.312240096101397,1.11018700836052
"Dwight Powell",31,"C",0,76,64,0.407019519346803,0.547910891428388,0,0.015654596897954,0.407019519346803,0.547910891428388,0.234818953469309,0.344401131754987,0.313091937959079,0.344401131754987,0.641838472816112,0.140891372081586,0.0939275813877237,0.0469637906938619,0.140891372081586,0.438328713142711,1.04885799216292
"Dyson Daniels",19,"PG",0,59,11,0.248179959649198,0.579086572514796,0.0827266532163995,0.248179959649198,0.165453306432799,0.347451943508878,0.0661813225731196,0.115817314502959,0.0992719838596793,0.430178596725277,0.529450580584957,0.380542604795438,0.115817314502959,0.0330906612865598,0.165453306432799,0.281270620935758,0.628722564444636
"Dāvis Bertāns",30,"PF",0,45,1,0.340808036713415,0.817939288112197,0.272646429370732,0.704336609207725,0.068161607342683,0.0908821431235774,0.068161607342683,0.068161607342683,0.0454410715617887,0.227205357808943,0.272646429370732,0.113602678904472,0.0454410715617887,0.0454410715617887,0.0454410715617887,0.272646429370732,1.04514464592114
"Edmond Sumner",27,"SG",0,53,12,0.446987826603471,0.991146919859871,0.116605519983514,0.310948053289371,0.349816559950543,0.660764613239914,0.369250813281128,0.388685066611714,0.0388685066611714,0.233211039967028,0.291513799958786,0.252645293297614,0.116605519983514,0.0388685066611714,0.174908279975271,0.310948053289371,1.37983198647159
"Eric Gordon",34,"SG",0,69,58,0.498752249335167,1.12813008778192,0.225626017556385,0.617502784891159,0.273126231778782,0.510627302890766,0.249376124667583,0.29687633888998,0.0237501071111984,0.201875910445187,0.225626017556385,0.320626446001179,0.0712503213335952,0.0475002142223968,0.178125803333988,0.130625589111591,1.4725066408943
"Eugene Omoruyi",25,"SF",0,40,6,0.4408506930914,1.00513958024839,0.105804166341936,0.387948609920432,0.335046526749464,0.61719097032796,0.229242360407528,0.335046526749464,0.193974304960216,0.299778471302152,0.493752776262368,0.123438194065592,0.123438194065592,0.017634027723656,0.158706249512904,0.405582637644088,1.23438194065592
"Evan Fournier",30,"SG",0,27,7,0.357045923034232,1.03713339548039,0.221028428545001,0.714091846068464,0.136017494489231,0.323041549411924,0.119015307678077,0.136017494489231,0.0170021868111539,0.289037175789616,0.30603936260077,0.221028428545001,0.102013120866923,0.0170021868111539,0.136017494489231,0.289037175789616,1.03713339548039
"Evan Mobley",21,"PF",0,79,79,0.684310988747739,1.24420179772316,0.031105044943079,0.134788528086676,0.663574292119019,1.10941326963649,0.269577056173352,0.393997235945668,0.248840359544632,0.684310988747739,0.933151348292371,0.290313752802071,0.0829467865148774,0.155525224715395,0.186630269658474,0.290313752802071,1.67967242692627
"Frank Kaminsky",29,"C",0,36,0,0.278986572075083,0.557973144150166,0.12399403203337,0.278986572075083,0.154992540041713,0.24798806406674,0.12399403203337,0.12399403203337,0.0619970160166851,0.402980604108453,0.433979112116795,0.278986572075083,0.0619970160166851,0.0309985080083425,0.0929955240250276,0.185991048050055,0.774962700208563
"Frank Ntilikina",24,"SG",0,47,5,0.204022390708267,0.571262693983148,0.0816089562833068,0.285631346991574,0.142815673495787,0.285631346991574,0.102011195354134,0.142815673495787,0.0204022390708267,0.244826868849921,0.265229107920747,0.244826868849921,0.0612067172124801,0.0204022390708267,0.12241343442496,0.285631346991574,0.591664933053975
"Franz Wagner",21,"SF",0,80,80,0.733091326852462,1.50930567293154,0.172492076906462,0.485133966299424,0.560599249946001,1.02417170663212,0.366545663426231,0.431230192266154,0.0970267932598848,0.344984153812924,0.442010947072808,0.377326418232885,0.107807548066539,0.0215615096133077,0.226395850939731,0.247957360553039,2.00522039403762
"Fred VanVleet",28,"PG",0,69,69,0.623075166077929,1.59230320219915,0.296702460037109,0.870327216108853,0.32637270604082,0.721975986090298,0.365933034045768,0.405493362050715,0.0395603280049478,0.356042952044531,0.405493362050715,0.712085904089061,0.178021476022265,0.0593404920074218,0.197801640024739,0.276922296034635,1.90878582623873
"Furkan Korkmaz",25,"SG",0,37,0,0.32176714045395,0.74253955489373,0.123756592482288,0.297015821957492,0.198010547971661,0.445523732936238,0.173259229475204,0.247513184964577,0.0495026369929153,0.247513184964577,0.272264503461034,0.148507910978746,0.074253955489373,0.0247513184964577,0.148507910978746,0.123756592482288,0.940550102865391
"Gabe Vincent",26,"PG",0,68,34,0.43217101831917,1.05500572119091,0.216085509159585,0.648256527478755,0.20337459685608,0.40674919371216,0.12710912303505,0.139820035338555,0.05084364921402,0.216085509159585,0.266929158373605,0.317772807587625,0.114398210731545,0.012710912303505,0.17795277224907,0.292350982980615,1.19482575652947
"Gabe York",29,"SG",0,3,0,0.430356701417575,1.11573959626779,0.318782741790796,0.956348225372388,0.111573959626779,0.159391370895398,0.111573959626779,0.111573959626779,0,0.318782741790796,0.318782741790796,0.270965330522177,0.111573959626779,0,0,0.270965330522177,1.27513096716318
"Garrett Temple",36,"SG",0,25,0,0.216989556058398,0.557973144150166,0.12399403203337,0.309985080083425,0.0929955240250276,0.24798806406674,0.0309985080083425,0.0619970160166851,0.0619970160166851,0.154992540041713,0.216989556058398,0.154992540041713,0.12399403203337,0.0309985080083425,0.0619970160166851,0.185991048050055,0.619970160166851
"Garrison Mathews",26,"SG",0,54,0,0.288531824091946,0.762548392243,0.247312992078811,0.680110728216729,0.0412188320131351,0.0824376640262702,0.185484744059108,0.206094160065676,0.0412188320131351,0.226703576072243,0.288531824091946,0.103047080032838,0.0824376640262702,0.0206094160065676,0.0824376640262702,0.226703576072243,0.989251968315243
"Gary Harris",28,"SG",0,48,42,0.381166958563296,0.841196046484515,0.262873764526411,0.591465970184424,0.118293194036885,0.24973007630009,0.0788621293579233,0.0788621293579233,0.0525747529052822,0.210299011621129,0.262873764526411,0.157724258715847,0.118293194036885,0.0394310646789616,0.0788621293579233,0.24973007630009,1.09092612278461
"Gary Payton II",30,"SG",0,22,1,0.326932503904287,0.533416190580678,0.103241843338196,0.206483686676392,0.223690660566091,0.344139477793986,0.0516209216690979,0.0516209216690979,0.189276712786692,0.344139477793986,0.533416190580678,0.24089763445579,0.172069738896993,0.0344139477793986,0.120448817227895,0.344139477793986,0.791520798926168
"Gary Trent Jr.",24,"SG",0,66,44,0.665020343381196,1.54808014360869,0.272549321057867,0.741334153277399,0.392471022323329,0.795844017488973,0.283451293900182,0.337961158111756,0.0545098642115735,0.239843402530923,0.283451293900182,0.174431565477035,0.174431565477035,0.0218039456846294,0.0872157827385176,0.16352959263472,1.89694327456276
"George Hill",36,"PG-SG",0,46,1,0.277042550806044,0.586678342883387,0.114076344449547,0.342229033348642,0.162966206356496,0.244449309534745,0.146669585720847,0.195559447627796,0.0488898619069489,0.244449309534745,0.293339171441693,0.391118895255591,0.0977797238138978,0.0162966206356496,0.114076344449547,0.195559447627796,0.814831031782482
"Georges Niang",29,"PF",0,78,1,0.435231841359818,0.994815637393871,0.310879886685585,0.761655722379682,0.139895949008513,0.233159915014188,0.0777199716713962,0.0932639660056754,0.0310879886685585,0.326423881019864,0.373055864022702,0.155439943342792,0.0621759773371169,0.0310879886685585,0.108807960339955,0.295335892351305,1.2746075354109
"Giannis Antetokounmpo",28,"PF",1,63,63,1.22102095833925,2.21310048698988,0.0763138098962029,0.294353266742497,1.14470714844304,1.91874722024739,0.861255854542861,1.34094265960471,0.239843402530923,1.04658939286221,1.28643279539313,0.621412452011938,0.0872157827385176,0.0872157827385176,0.425176940850273,0.337961158111756,3.39051355395987
"Goga Bitadze",23,"C",0,38,1,0.384742403619231,0.705361073301923,0.0427491559576923,0.149622045851923,0.363367825640384,0.55573902745,0.128247467873077,0.235120357767308,0.341993247661538,0.427491559576923,0.769484807238461,0.213745779788461,0.0854983119153846,0.149622045851923,0.128247467873077,0.363367825640384,0.94048143106923
"Goran Dragić",36,"PG",0,58,0,0.443614195558365,1.07206763926605,0.166355323334387,0.462098120373297,0.277258872223978,0.609969518892752,0.0924196240746594,0.147871398519455,0.0554517744447956,0.203323172964251,0.258774947409046,0.480582045188229,0.0369678496298637,0.0184839248149319,0.203323172964251,0.203323172964251,1.16448726334071
"Gordon Hayward",32,"SF",0,50,50,0.607835571153851,1.28198047734267,0.110515558391609,0.35364978685315,0.497320012762242,0.928330690489518,0.287340451818184,0.35364978685315,0.0773608908741265,0.397856010209793,0.47521690108392,0.453113789405598,0.0884124467132874,0.0221031116783219,0.221031116783219,0.154721781748253,1.62457870835666
"Gorgui Dieng",33,"C",0,31,1,0.329442866648903,0.834588595510554,0.153740004436155,0.527108586638245,0.175702862212748,0.307480008872309,0.0658885733297806,0.0878514311063741,0.197665719989342,0.571034302191432,0.768700022180773,0.37336858220209,0.0219628577765935,0.109814288882968,0.219628577765935,0.395331439978684,0.856551453287148
"Grant Williams",24,"PF",0,79,23,0.343194632194635,0.7626547382103,0.190663684552575,0.470303755229685,0.165241859945565,0.292350982980615,0.15253094764206,0.190663684552575,0.139820035338555,0.444881930622675,0.58470196596123,0.216085509159585,0.063554561517525,0.05084364921402,0.12710912303505,0.30506189528412,1.0295838965839
"Grayson Allen",27,"SG",0,72,70,0.415245368378407,0.940408628386392,0.244261981399063,0.62286805256761,0.170983386979344,0.329753674888735,0.19540958511925,0.219835783259157,0.0977047925596251,0.293114377678875,0.403032269308454,0.280901278608922,0.109917891629578,0.0244261981399063,0.122130990699531,0.19540958511925,1.27016230327513
"Greg Brown III",21,"PF",0,16,0,0.231352729056456,0.594907017573743,0.0330503898652079,0.132201559460832,0.198302339191248,0.429655068247703,0.0991511695956239,0.264403118921664,0.0330503898652079,0.363554288517287,0.396604678382495,0.0661007797304159,0.0991511695956239,0.0991511695956239,0.132201559460832,0.264403118921664,0.594907017573743
"Hamidou Diallo",24,"SF",0,56,0,0.626328994684069,1.10431691167981,0.0164823419653702,0.065929367861481,0.626328994684069,1.03838754381833,0.263717471445924,0.428540891099626,0.164823419653702,0.395576207168886,0.576881968787958,0.164823419653702,0.148341077688332,0.0494470258961107,0.214270445549813,0.362611523238145,1.53285780277943
"Harrison Barnes",30,"PF",0,82,82,0.497018739034544,1.0372564988547,0.17287608314245,0.464604473445335,0.324142655892094,0.572652025409366,0.464604473445335,0.540237759820157,0.118852307160435,0.367361676677707,0.486213983838141,0.17287608314245,0.075633286374822,0.0108047551964031,0.108047551964031,0.140461817553241,1.62071327946047
"Haywood Highsmith",26,"PF",0,54,11,0.279138283101202,0.656795960238122,0.114939293041671,0.328397980119061,0.164198990059531,0.328397980119061,0.0328397980119061,0.0820994950297653,0.180618889065484,0.394077576142873,0.574696465208357,0.131359192047624,0.114939293041671,0.0492596970178592,0.131359192047624,0.246298485089296,0.722475556261934
"Herbert Jones",24,"PF",0,66,66,0.416067568657095,0.878364867164978,0.0924594597015766,0.288935811567427,0.312050676492821,0.589429055597551,0.219591216791244,0.27737837910473,0.173361486940456,0.300493244030124,0.47385473097058,0.288935811567427,0.184918919403153,0.0693445947761825,0.150246622015062,0.369837838806307,1.13262838134431
"Immanuel Quickley",23,"SG",0,81,21,0.611379380555797,1.36384631047062,0.246903211378303,0.658408563675474,0.364476169177494,0.70543774679515,0.293932394497979,0.364476169177494,0.0823010704594342,0.399748056517252,0.493806422756605,0.399748056517252,0.117572957799192,0.0235145915598383,0.14108754935903,0.235145915598383,1.75183707120796
"Isaac Okoro",22,"SF",0,76,46,0.330941904438752,0.676272587331363,0.11511022763087,0.330941904438752,0.215831676807882,0.345330682892611,0.143887784538588,0.201442898354023,0.100721449177012,0.258998012169458,0.35971946134647,0.158276562992447,0.100721449177012,0.0575551138154352,0.0863326707231527,0.302164347531035,0.920881821046962
"Isaiah Hartenstein",24,"C",0,82,8,0.32188895313562,0.613121815496419,0.0153280453874105,0.0766402269370523,0.306560907748209,0.536481588559366,0.0919682723244628,0.137952408486694,0.383201134685262,0.613121815496419,0.99632295018168,0.183936544648926,0.0919682723244628,0.122624363099284,0.122624363099284,0.398529180072672,0.766402269370523
"Isaiah Jackson",21,"C",0,63,12,0.485706816157728,0.867333600281657,0,0.0346933440112663,0.485706816157728,0.832640256270391,0.260200080084497,0.398973456129562,0.312240096101397,0.468360144152095,0.780600240253491,0.138773376045065,0.0867333600281657,0.260200080084497,0.138773376045065,0.416320128135195,1.24896038440559
"Isaiah Joe",23,"SG",0,73,10,0.487027823387518,1.09974024635891,0.345632648855658,0.84837104719116,0.14139517453186,0.251369199167751,0.172816324427829,0.219948049271782,0.0628422997919378,0.314211498959689,0.377053798751627,0.188526899375813,0.109974024635891,0.0157105749479845,0.0785528747399222,0.219948049271782,1.49250462005852
"Isaiah Livers",24,"PF",0,52,22,0.316843603166329,0.757669485832526,0.192861323666461,0.537256544499428,0.123982279499868,0.220412941333098,0.0826548529999119,0.110206470666549,0.0688790441665933,0.30306779433301,0.385722647332922,0.110206470666549,0.0688790441665933,0.0688790441665933,0.0826548529999119,0.275516176666373,0.92297919183235
"Isaiah Mobley",23,"PF",0,12,0,0.297063077382834,0.683245077980517,0.0891189232148501,0.207944154167984,0.237650461906267,0.505007231550817,0.0891189232148501,0.0891189232148501,0.0891189232148501,0.386182000597684,0.505007231550817,0.0891189232148501,0.0891189232148501,0.0891189232148501,0.0297063077382834,0.207944154167984,0.772364001195368
"Isaiah Roby",24,"PF",0,42,2,0.355341488478354,0.821727192106193,0.0888353721195884,0.310923802418559,0.266506116358765,0.510803389687633,0.111044215149485,0.222088430298971,0.111044215149485,0.444176860597942,0.555221075747427,0.199879587269074,0.0888353721195884,0.0444176860597942,0.15546190120928,0.288714959388662,0.910562564225781
"Isaiah Stewart",21,"C",0,50,47,0.465462590547342,1.05027456328631,0.155154196849114,0.489332466985667,0.310308393698228,0.560942096300643,0.262568640821578,0.358048146574879,0.27450357904074,0.692226416711432,0.966729995752172,0.167089135068277,0.0477397528766505,0.0835445675341383,0.167089135068277,0.322243331917391,1.34864801876538
"Isaiah Todd",21,"PF",0,6,1,0.118427145995149,0.757933734368957,0.0473708583980598,0.402652296383508,0.0710562875970897,0.355281437985448,0.0710562875970897,0.0710562875970897,0.0710562875970897,0.402652296383508,0.473708583980598,0.165798004393209,0.0473708583980598,0,0.0710562875970897,0.165798004393209,0.355281437985448
"Ish Smith",34,"PG",0,43,0,0.300921792933624,0.752304482334061,0,0.0752304482334061,0.300921792933624,0.702150850178457,0,0.025076816077802,0.025076816077802,0.275844976855822,0.325998609011427,0.576766769789447,0.0501536321556041,0.0501536321556041,0.25076816077802,0.200614528622416,0.626920401945051
"Ish Wainright",28,"SF",0,60,2,0.255400728819464,0.693230549652832,0.182429092013903,0.529044366840319,0.0912145460069515,0.164186182812513,0.0729716368055612,0.0912145460069515,0.145943273611122,0.291886547222245,0.419586911631977,0.164186182812513,0.109457455208342,0.0729716368055612,0.0729716368055612,0.364858184027806,0.766202186458393
"Ivica Zubac",25,"C",0,76,76,0.509350690689478,0.80548481318336,0,0,0.509350690689478,0.793639448283605,0.260598027794617,0.367206311892414,0.367206311892414,0.80548481318336,1.17269112507577,0.118453648997553,0.0473814595990212,0.153989743696819,0.177680473496329,0.343515582092904,1.27929940917357
"JD Davison",20,"SG",0,12,0,0.238229367969293,0.544524269644099,0.0680655337055124,0.204196601116537,0.170163834263781,0.340327668527562,0.0340327668527562,0.0680655337055124,0.0680655337055124,0.204196601116537,0.27226213482205,0.306294901674806,0.0680655337055124,0.0680655337055124,0.102098300558269,0.136131067411025,0.544524269644099
"JT Thor",20,"PF",0,69,8,0.270805020110221,0.657669334553394,0.116059294332952,0.348177882998856,0.154745725777269,0.328834667276697,0.0967160786107932,0.135402510055111,0.0967160786107932,0.328834667276697,0.42555074588749,0.0967160786107932,0.0580296471664759,0.0580296471664759,0.116059294332952,0.193432157221586,0.735042197442028
"Ja Morant",23,"PG",1,61,59,1.01847321997722,2.17931366425233,0.164269874189874,0.536614922353589,0.854203345787346,1.64269874189874,0.668030821705489,0.887057320625321,0.109513249459916,0.536614922353589,0.646128171813505,0.887057320625321,0.120464574405908,0.0328539748379749,0.372345048163715,0.175221199135866,2.8692471358498
"JaMychal Green",32,"PF",0,57,1,0.464237177331807,0.85110149177498,0.135402510055111,0.367521098721014,0.309491451554538,0.483580393053966,0.174088941499428,0.232118588665904,0.251461804388062,0.444893961609649,0.696355765997711,0.174088941499428,0.0773728628886346,0.0773728628886346,0.174088941499428,0.348177882998856,1.23796580621815
"JaVale McGee",35,"C",0,42,7,0.503229931453217,0.794573575978763,0,0.0264857858659588,0.503229931453217,0.768087790112804,0.158914715195753,0.264857858659588,0.185400501061711,0.476744145587258,0.662144646648969,0.0794573575978763,0.0264857858659588,0.158914715195753,0.238372072793629,0.344315216257464,1.16537457810219
"Jabari Smith Jr.",19,"PF",0,79,79,0.51427048880254,1.26331663553667,0.167696898522567,0.547809868507054,0.346573590279973,0.704326973794783,0.234775657931594,0.290674624105784,0.167696898522567,0.637248214385756,0.804945112908324,0.145337312052892,0.0558989661741891,0.10061813911354,0.145337312052892,0.324214003810297,1.43101353405924
"Jabari Walker",20,"SF",0,56,0,0.336919655757121,0.786145863433282,0.0673839311514242,0.224613103838081,0.269535724605697,0.561532759595202,0.134767862302848,0.179690483070465,0.202151793454273,0.336919655757121,0.516610138827586,0.134767862302848,0.0449226207676161,0.0449226207676161,0.11230655191904,0.269535724605697,0.875991104968515
"Jack White",25,"SF",0,17,0,0.203748103220075,0.448245827084164,0.0814992412880298,0.203748103220075,0.122248861932045,0.244497723864089,0.0407496206440149,0.0814992412880298,0.16299848257606,0.244497723864089,0.407496206440149,0.0814992412880298,0.0814992412880298,0.0407496206440149,0.0407496206440149,0.203748103220075,0.488995447728179
"Jaden Hardy",20,"SG",0,48,5,0.559461474330997,1.28676139096129,0.242433305543432,0.615407621764097,0.317028168787565,0.69000248500823,0.261082021354465,0.298379452976532,0.0372974316220665,0.298379452976532,0.354325600409632,0.261082021354465,0.074594863244133,0.0186487158110333,0.186487158110332,0.242433305543432,1.64108699137093
"Jaden Ivey",20,"SG",0,74,73,0.613463285072278,1.48346576208387,0.178462046566481,0.524232261789037,0.435001238505797,0.959233500294834,0.401539604774582,0.535386139699442,0.11153877910405,0.323462459401746,0.435001238505797,0.580001651341063,0.0892310232832404,0.0223077558208101,0.356924093132962,0.368077971043367,1.81808209939602
"Jaden McDaniels",22,"SF",0,79,79,0.530386877999558,1.02691927442468,0.157987580680719,0.383684124510318,0.372399297318839,0.643235149914357,0.146702753489239,0.203126889446639,0.135417926297759,0.304690334169959,0.440108260467718,0.214411716638119,0.10156344472332,0.1128482719148,0.157987580680719,0.383684124510318,1.36546409016907
"Jaden Springer",20,"SG",0,16,2,0.370674395345646,0.741348790691292,0.0336976723041496,0.101093016912449,0.303279050737347,0.640255773778843,0.134790689216599,0.168488361520748,0.134790689216599,0.168488361520748,0.303279050737347,0.168488361520748,0.134790689216599,0.0673953446082993,0.0673953446082993,0.303279050737347,0.876139479907891
"Jae Crowder",32,"PF",0,18,3,0.395597848112493,0.822843524073986,0.205710881018496,0.490541331659491,0.189886967093997,0.348126106338994,0.0949434835469983,0.110767397471498,0.142415225320497,0.458893503810492,0.601308729130989,0.237358708867496,0.110767397471498,0.0474717417734992,0.0632956556979989,0.237358708867496,1.09185006079048
"Jae'Sean Tate",27,"SF",0,31,7,0.502002838342265,1.06137742963793,0.0573717529534018,0.215144073575257,0.444631085388864,0.846233356062676,0.229487011813607,0.31554464124371,0.186458197098556,0.358573455958761,0.545031653057316,0.387259332435462,0.100400567668453,0.0286858764767009,0.215144073575257,0.487659900103915,1.30520737968989
"Jake LaRavia",21,"PF",0,35,0,0.237660143052384,0.583347623855851,0.151238272851517,0.432109351004334,0.0864218702008668,0.151238272851517,0.0432109351004334,0.0648164026506501,0.108027337751084,0.280871078152817,0.388898415903901,0.1296328053013,0.0648164026506501,0.0216054675502167,0.108027337751084,0.302476545703034,0.648164026506501
"Jakob Poeltl",27,"C",0,72,71,0.675343563216288,1.07554715623335,0,0,0.675343563216288,1.07554715623335,0.212608158790313,0.350178143889927,0.412709955298843,0.725369012343421,1.13807896764226,0.337671781608144,0.112557260536048,0.150076347381397,0.212608158790313,0.337671781608144,1.56329528522289
"Jalen Brunson",26,"PG",0,68,68,0.880521796306358,1.8019980947665,0.204772510768921,0.481215400306963,0.685987911075884,1.31054406892109,0.491454025845409,0.59384028122987,0.0614317532306762,0.307158766153381,0.358351893845611,0.634794783383654,0.0921476298460143,0.0204772510768921,0.215011136307367,0.225249761845813,2.45727012922705
"Jalen Duren",19,"C",0,67,31,0.509700705941824,0.771085683347888,0,0,0.509700705941824,0.771085683347888,0.182969484184245,0.300592724016973,0.444354461590308,0.718808687866675,1.16316314945698,0.143761737573335,0.0914847420921223,0.117623239832729,0.182969484184245,0.352869719498186,1.18930164719759
"Jalen Green",20,"SG",0,76,76,0.77051874301959,1.86382236487171,0.260310386155267,0.760106327573379,0.520620772310534,1.10371603729833,0.499795941418112,0.635157342218851,0.0624744926772641,0.333197294278742,0.385259371509795,0.385259371509795,0.0832993235696854,0.0208248308924214,0.270722801601478,0.177011062585581,2.30114381361256
"Jalen Johnson",21,"SF",0,70,6,0.427015701424176,0.854031402848353,0.0742636002476828,0.278488500928811,0.334186201114573,0.575542901919542,0.129961300433445,0.204224900681128,0.129961300433445,0.612674702043383,0.742636002476828,0.222790800743049,0.0928295003096036,0.0928295003096036,0.111395400371524,0.297054400990731,1.03969040346756
"Jalen McDaniels",25,"SF",0,80,24,0.47079654025721,1.03575238856586,0.134513297216346,0.390088561927402,0.349734572762499,0.645663826638459,0.201769945824519,0.228672605267788,0.107610637773077,0.47079654025721,0.578407178030286,0.215221275546153,0.134513297216346,0.0538053188865383,0.161415956659615,0.349734572762499,1.26442499383365
"Jalen Smith",22,"C",0,68,31,0.571726328495838,1.19109651769966,0.127050295221297,0.444676033274541,0.444676033274541,0.746420484425122,0.238219303539933,0.317625738053244,0.301744451150581,0.619370189203825,0.921114640354406,0.158812869026622,0.0476438607079865,0.14293158212396,0.174694155929284,0.36526959876123,1.49284096885024
"Jalen Suggs",21,"SG",0,53,19,0.476398123890527,1.14335549733726,0.163336499619609,0.517232248795429,0.313061624270918,0.626123248541835,0.217781999492812,0.299450249302617,0.136113749683008,0.272227499366015,0.408341249049023,0.394729874080722,0.17694787458791,0.0680568748415039,0.245004749429414,0.313061624270918,1.34752612186178
